Date,Gold Price,Gold Price (% Change),US10Y yields,US10Y yields (bp Change)
1962-02-28,35.0,0.0,4.039444444444444,-4.373737373737363
1962-03-31,35.0,0.0,3.930454545454545,-10.89898989898992
1962-04-30,35.23,0.657142857142845,3.843,-8.745454545454523
1962-05-31,35.0,-0.652852682372973,3.8736363636363635,3.0636363636363573
1962-06-30,35.0,0.0,3.909047619047619,3.541125541125556
1962-07-31,35.0,0.0,4.014285714285714,10.523809523809513
1962-08-31,35.0,0.0,3.9756521739130433,-3.863354037267097
1962-09-30,35.23,0.657142857142845,3.978947368421052,0.32951945080088585
1962-10-31,35.0,-0.652852682372973,3.9254545454545453,-5.3492822966506814
1962-11-30,35.0,0.0,3.9157894736842107,-0.9665071770334599
1962-12-31,35.23,0.657142857142845,3.8645000000000005,-5.128947368421022
1963-01-31,35.0,-0.652852682372973,3.833636363636364,-3.0863636363636537
1963-02-28,35.0,0.0,3.921111111111111,8.747474747474726
1963-03-31,35.0,0.0,3.9285714285714284,0.7460317460317167
1963-04-30,35.0,0.0,3.970952380952381,4.238095238095241
1963-05-31,35.0,0.0,3.93,-4.095238095238063
1963-06-30,35.0,0.0,3.993,6.299999999999972
1963-07-31,35.0,0.0,4.0204545454545455,2.745454545454562
1963-08-31,35.0,0.0,4.002272727272727,-1.818181818181852
1963-09-30,35.0,0.0,4.0775,7.52272727272727
1963-10-31,35.0,0.0,4.106086956521739,2.8586956521738927
1963-11-30,35.0,0.0,4.121764705882353,1.5677749360614612
1963-12-31,35.0,0.0,4.128571428571429,0.6806722689075784
1964-01-31,35.0,0.0,4.166818181818182,3.8246753246752974
1964-02-29,35.0,0.0,4.145555555555556,-2.126262626262587
1964-03-31,35.0,0.0,4.2195238095238095,7.396825396825335
1964-04-30,35.0,0.0,4.232272727272727,1.2748917748917954
1964-05-31,35.1,0.28571428571428914,4.2,-3.227272727272723
1964-06-30,35.1,0.0,4.170000000000001,-2.999999999999936
1964-07-31,35.0,-0.2849002849002913,4.1859090909090915,1.590909090909065
1964-08-31,35.0,0.0,4.1938095238095245,0.7900432900433074
1964-09-30,35.0,0.0,4.203809523809523,0.9999999999998899
1964-10-31,35.0,0.0,4.188095238095238,-1.5714285714285126
1964-11-30,35.0,0.0,4.152777777777778,-3.5317460317460636
1964-12-31,35.1,0.28571428571428914,4.179545454545455,2.6767676767676996
1965-01-31,35.0,-0.2849002849002913,4.189500000000001,0.9954545454545993
1965-02-28,35.0,0.0,4.211111111111111,2.161111111111058
1965-03-31,35.0,0.0,4.210434782608695,-0.0676328502415835
1965-04-30,35.0,0.0,4.203809523809523,-0.6625258799171974
1965-05-31,35.0,0.0,4.2115,0.7690476190476581
1965-06-30,35.0,0.0,4.213181818181819,0.16818181818187838
1965-07-31,35.12,0.34285714285713365,4.204761904761905,-0.8419913419913883
1965-08-31,35.0,-0.3416856492027276,4.252272727272727,4.751082251082206
1965-09-30,35.0,0.0,4.29047619047619,3.820346320346335
1965-10-31,35.0,0.0,4.3495,5.902380952380959
1965-11-30,35.0,0.0,4.448947368421052,9.94473684210524
1965-12-31,35.0,0.0,4.615454545454546,16.650717703349383
1966-01-31,35.0,0.0,4.612380952380953,-0.307359307359345
1966-02-28,35.0,0.0,4.832105263157895,21.97243107769422
1966-03-31,35.0,0.0,4.8734782608695655,4.137299771167058
1966-04-30,35.0,0.0,4.75,-12.347826086956548
1966-05-31,35.0,0.0,4.7785714285714285,2.857142857142847
1966-06-30,35.0,0.0,4.8145454545454545,3.597402597402599
1966-07-31,35.0,0.0,5.018,20.345454545454533
1966-08-31,35.0,0.0,5.224347826086956,20.634782608695623
1966-09-30,35.0,0.0,5.182380952380952,-4.196687370600394
1966-10-31,35.0,0.0,5.0115,-17.088095238095224
1966-11-30,35.0,0.0,5.155263157894737,14.376315789473715
1966-12-31,35.0,0.0,4.842857142857143,-31.240601503759358
1967-01-31,35.0,0.0,4.579047619047619,-26.380952380952483
1967-02-28,35.0,0.0,4.626666666666667,4.761904761904834
1967-03-31,35.0,0.0,4.541818181818182,-8.484848484848495
1967-04-30,35.0,0.0,4.593500000000001,5.168181818181861
1967-05-31,35.0,0.0,4.847727272727273,25.422727272727208
1967-06-30,35.0,0.0,5.0227272727272725,17.499999999999982
1967-07-31,35.0,0.0,5.159000000000001,13.627272727272821
1967-08-31,35.0,0.0,5.275652173913044,11.665217391304328
1967-09-30,35.0,0.0,5.3020000000000005,2.6347826086956516
1967-10-31,35.0,0.0,5.480952380952381,17.895238095238053
1967-11-30,35.0,0.0,5.7535,27.25476190476188
1967-12-31,35.0,0.0,5.699,-5.449999999999999
1968-01-31,36.0,2.857142857142847,5.528636363636363,-17.03636363636365
1968-02-29,36.0,0.0,5.563684210526316,3.504784688995244
1968-03-31,37.0,2.777777777777768,5.74,17.631578947368443
1968-04-30,38.0,2.7027027027026973,5.6385,-10.150000000000059
1968-05-31,41.0,7.8947368421052655,5.869545454545454,23.104545454545455
1968-06-30,41.0,0.0,5.718,-15.15454545454542
1968-07-31,39.0,-4.878048780487809,5.495454545454546,-22.254545454545394
1968-08-31,39.0,0.0,5.420454545454546,-7.500000000000018
1968-09-30,40.18,3.0256410256410238,5.46,3.9545454545454106
1968-10-31,39.0,-2.9367844698855117,5.5826086956521745,12.260869565217458
1968-11-30,40.0,2.564102564102555,5.696111111111112,11.350241545893702
1968-12-31,41.0,2.499999999999991,6.031904761904762,33.579365079365076
1969-01-31,42.0,2.4390243902439046,6.041818181818181,0.9913419913418764
1969-02-28,43.0,2.3809523809523725,6.1889473684210525,14.712918660287144
1969-03-31,43.0,0.0,6.296,10.705263157894773
1969-04-30,43.0,0.0,6.173333333333333,-12.266666666666737
1969-05-31,43.0,0.0,6.323333333333333,15.000000000000036
1969-06-30,41.0,-4.651162790697672,6.574285714285715,25.095238095238148
1969-07-31,42.0,2.4390243902439046,6.71952380952381,14.523809523809561
1969-08-31,41.0,-2.3809523809523836,6.691428571428572,-2.8095238095238173
1969-09-30,41.0,0.0,7.159523809523809,46.80952380952368
1969-10-31,40.0,-2.4390243902439046,7.095454545454545,-6.4069264069264165
1969-11-30,37.0,-7.499999999999996,7.144117647058824,4.866310160427911
1969-12-31,35.0,-5.405405405405405,7.654090909090908,50.997326203208445
1970-01-31,35.0,0.0,7.794761904761905,14.067099567099639
1970-02-28,35.0,0.0,7.238333333333333,-55.64285714285715
1970-03-31,35.0,0.0,7.072857142857143,-16.547619047619033
1970-04-30,36.0,2.857142857142847,7.390909090909091,31.80519480519477
1970-05-31,36.0,0.0,7.906190476190476,51.528138528138534
1970-06-30,35.0,-2.777777777777779,7.841818181818183,-6.43722943722933
1970-07-31,35.0,0.0,7.457272727272727,-38.45454545454557
1970-08-31,35.0,0.0,7.527142857142857,6.987012987012964
1970-09-30,36.0,2.857142857142847,7.38952380952381,-13.761904761904642
1970-10-31,38.0,5.555555555555558,7.326666666666667,-6.285714285714317
1970-11-30,37.0,-2.631578947368418,6.841111111111111,-48.5555555555556
1970-12-31,37.0,0.0,6.391363636363636,-44.974747474747545
1971-01-31,38.0,2.7027027027026973,6.2385,-15.286363636363554
1971-02-28,39.0,2.6315789473684292,6.112222222222222,-12.627777777777816
1971-03-31,39.0,0.0,5.7034782608695656,-40.87439613526564
1971-04-30,39.0,0.0,5.833809523809524,13.033126293995867
1971-05-31,41.0,5.128205128205132,6.3925,55.869047619047585
1971-06-30,40.0,-2.4390243902439046,6.522272727272727,12.977272727272737
1971-07-31,41.0,2.499999999999991,6.729523809523809,20.72510822510818
1971-08-31,43.0,4.878048780487809,6.582727272727272,-14.679653679653715
1971-09-30,42.0,-2.3255813953488413,6.13952380952381,-44.32034632034618
1971-10-31,43.0,2.3809523809523725,5.925789473684211,-21.373433583959933
1971-11-30,43.0,0.0,5.8100000000000005,-11.578947368421044
1971-12-31,43.0,0.0,5.926363636363636,11.636363636363534
1972-01-31,46.0,6.976744186046502,5.947619047619048,2.125541125541197
1972-02-29,48.0,4.347826086956519,6.081,13.33809523809526
1972-03-31,48.0,0.0,6.068636363636363,-1.236363636363702
1972-04-30,49.0,2.083333333333326,6.1945,12.586363636363629
1972-05-31,55.0,12.244897959183664,6.126363636363636,-6.813636363636366
1972-06-30,62.0,12.72727272727272,6.1068181818181815,-1.9545454545454533
1972-07-31,66.0,6.451612903225801,6.113,0.6181818181818954
1972-08-31,67.0,1.5151515151515138,6.210434782608695,9.743478260869498
1972-09-30,65.0,-2.985074626865669,6.5495,33.90652173913047
1972-10-31,65.0,0.0,6.4795,-7.000000000000028
1972-11-30,63.0,-3.076923076923077,6.2805,-19.899999999999984
1972-12-31,64.0,1.5873015873015817,6.3585,7.800000000000029
1973-01-31,65.0,1.5625,6.464545454545455,10.604545454545455
1973-02-28,74.0,13.846153846153841,6.635555555555555,17.10101010101006
1973-03-31,84.0,13.513513513513509,6.709090909090909,7.3535353535353565
1973-04-30,91.0,8.333333333333325,6.6685,-4.059090909090912
1973-05-31,102.0,12.08791208791209,6.847272727272727,17.877272727272686
1973-06-30,120.0,17.647058823529417,6.9,5.272727272727362
1973-07-31,120.0,0.0,7.130952380952381,23.095238095238102
1973-08-31,107.0,-10.833333333333329,7.404782608695652,27.38302277432707
1973-09-30,103.0,-3.738317757009346,7.090526315789473,-31.425629290617874
1973-10-31,100.0,-2.9126213592232997,6.7942857142857145,-29.624060150375886
1973-11-30,95.0,-5.000000000000004,6.7284999999999995,-6.5785714285715
1973-12-31,107.0,12.631578947368416,6.7436842105263155,1.5184210526316022
1974-01-31,129.0,20.560747663551403,6.988636363636363,24.49521531100478
1974-02-28,150.0,16.279069767441868,6.957222222222223,-3.1414141414140673
1974-03-31,168.0,12.00000000000001,7.2090476190476185,25.182539682539584
1974-04-30,172.0,2.3809523809523725,7.512380952380952,30.333333333333368
1974-05-31,163.0,-5.232558139534882,7.57590909090909,6.35281385281381
1974-06-30,154.0,-5.521472392638039,7.535500000000001,-4.040909090908951
1974-07-31,143.0,-7.14285714285714,7.805000000000001,26.949999999999985
1974-08-31,155.0,8.391608391608397,8.04409090909091,23.909090909090924
1974-09-30,152.0,-1.9354838709677469,8.0375,-0.6590909090910202
1974-10-31,159.0,4.6052631578947345,7.8968181818181815,-14.068181818181813
1974-11-30,182.0,14.465408805031444,7.681111111111111,-21.57070707070705
1974-12-31,184.0,1.098901098901095,7.433809523809523,-24.730158730158802
1975-01-31,176.0,-4.347826086956519,7.501363636363636,6.755411255411303
1975-02-28,180.0,2.2727272727272707,7.392222222222222,-10.914141414141376
1975-03-31,178.0,-1.1111111111111072,7.728,33.577777777777754
1975-04-30,170.0,-4.49438202247191,8.226818181818182,49.88181818181818
1975-05-31,167.0,-1.764705882352946,8.05952380952381,-16.72943722943714
1975-06-30,164.0,-1.7964071856287456,7.860952380952382,-19.85714285714284
1975-07-31,165.0,0.6097560975609762,8.061363636363636,20.041125541125382
1975-08-31,163.0,-1.2121212121212088,8.397619047619047,33.62554112554115
1975-09-30,144.0,-11.65644171779141,8.426666666666668,2.9047619047620543
1975-10-31,143.0,-0.694444444444442,8.137727272727274,-28.893939393939405
1975-11-30,142.0,-0.6993006993006978,8.052941176470588,-8.478609625668554
1975-12-31,139.0,-2.1126760563380254,7.996818181818182,-5.6122994652406
1976-01-31,131.05,-5.719424460431643,7.742380952380953,-25.443722943722946
1976-02-29,131.0,-0.03815337657383511,7.792777777777778,5.039682539682566
1976-03-31,133.0,1.526717557251911,7.734347826086956,-5.8429951690822435
1976-04-30,128.0,-3.759398496240607,7.564285714285714,-17.006211180124176
1976-05-31,127.0,-0.78125,7.8950000000000005,33.07142857142864
1976-06-30,126.0,-0.7874015748031482,7.861363636363635,-3.363636363636502
1976-07-31,118.0,-6.349206349206349,7.831904761904762,-2.9458874458873296
1976-08-31,110.0,-6.779661016949157,7.768636363636364,-6.3268398268398585
1976-09-30,114.0,3.6363636363636376,7.594285714285713,-17.435064935065014
1976-10-31,116.0,1.7543859649122862,7.411,-18.328571428571383
1976-11-30,130.0,12.06896551724137,7.291052631578947,-11.994736842105258
1976-12-31,134.0,3.076923076923066,6.869090909090909,-42.19617224880379
1977-01-31,132.0,-1.4925373134328401,7.213333333333333,34.42424242424238
1977-02-28,136.0,3.0303030303030276,7.3910526315789475,17.77192982456146
1977-03-31,148.0,8.823529411764696,7.460000000000001,6.894736842105331
1977-04-30,149.0,0.6756756756756799,7.3705,-8.950000000000102
1977-05-31,147.0,-1.342281879194629,7.456666666666667,8.616666666666717
1977-06-30,141.0,-4.081632653061229,7.275454545454545,-18.12121212121216
1977-07-31,143.0,1.4184397163120588,7.330000000000001,5.454545454545556
1977-08-31,145.0,1.3986013986013957,7.396521739130435,6.652173913043402
1977-09-30,149.53,3.1241379310344763,7.343809523809524,-5.271221532091097
1977-10-31,159.0,6.333177288838354,7.5235,17.96904761904763
1977-11-30,162.0,1.8867924528301883,7.577368421052632,5.386842105263145
1977-12-31,160.0,-1.2345679012345734,7.685238095238095,10.7869674185463
1978-01-31,173.0,8.125000000000004,7.956190476190477,27.095238095238194
1978-02-28,178.0,2.8901734104046284,8.033333333333333,7.714285714285651
1978-03-31,184.0,3.370786516853941,8.03590909090909,0.25757575757570095
1978-04-30,175.0,-4.891304347826086,8.154,11.809090909090969
1978-05-31,176.0,0.5714285714285783,8.345714285714285,19.171428571428528
1978-06-30,184.0,4.545454545454541,8.462272727272728,11.655844155844264
1978-07-31,189.0,2.717391304347827,8.64,17.772727272727273
1978-08-31,206.0,8.994708994709,8.410869565217391,-22.913043478260953
1978-09-30,212.0,2.9126213592232997,8.416500000000001,0.5630434782609939
1978-10-31,227.0,7.0754716981132,8.642380952380952,22.588095238095107
1978-11-30,206.0,-9.251101321585908,8.805,16.261904761904766
1978-12-31,208.0,0.9708737864077666,9.006499999999999,20.149999999999935
1979-01-31,227.0,9.134615384615374,9.099545454545455,9.304545454545554
1979-02-28,246.0,8.370044052863435,9.098333333333333,-0.1212121212121886
1979-03-31,242.0,-1.6260162601625994,9.117272727272727,1.8939393939394478
1979-04-30,239.11,-1.1942148760330507,9.181999999999999,6.472727272727141
1979-05-31,258.0,7.9001296474426,9.252380952380953,7.038095238095465
1979-06-30,279.0,8.139534883720923,8.913809523809524,-33.8571428571429
1979-07-31,295.0,5.7347670250896154,8.95,3.6190476190474996
1979-08-31,301.0,2.033898305084736,9.029565217391305,7.956521739130551
1979-09-30,355.0,17.94019933554818,9.334736842105263,30.517162471395842
1979-10-31,392.0,10.422535211267615,10.299090909090909,96.43540669856456
1979-11-30,392.0,0.0,10.653157894736841,35.40669856459324
1979-12-31,455.0,16.07142857142858,10.386,-26.715789473684204
1980-01-31,675.0,48.35164835164836,10.802272727272728,41.627272727272846
1980-02-29,665.0,-1.4814814814814836,12.414736842105263,161.24641148325355
1980-03-31,554.0,-16.69172932330827,12.74904761904762,33.43107769423561
1980-04-30,517.0,-6.678700361010826,11.473333333333333,-127.57142857142867
1980-05-31,514.0,-0.5802707930367523,10.181428571428572,-129.19047619047603
1980-06-30,601.0,16.926070038910513,9.778095238095238,-40.33333333333342
1980-07-31,643.0,6.988352745424287,10.247727272727273,46.963203463203484
1980-08-31,627.0,-2.488335925349927,11.101904761904763,85.41774891774895
1980-09-30,674.0,7.496012759170645,11.508571428571429,40.66666666666663
1980-10-31,661.0,-1.928783382789323,11.751363636363635,24.279220779220623
1980-11-30,625.0,-5.446293494704991,12.68470588235294,93.3342245989305
1980-12-31,538.0,-13.919999999999998,12.844090909090909,15.938502673796862
1981-01-31,557.0,3.531598513011147,12.568571428571428,-27.551948051948116
1981-02-28,500.0,-10.23339317773788,13.194444444444445,62.5873015873017
1981-03-31,499.0,-0.20000000000000018,13.115909090909092,-7.853535353535257
1981-04-30,496.0,-0.6012024048096198,13.67952380952381,56.361471861471735
1981-05-31,480.0,-3.2258064516129004,14.0995,41.99761904761914
1981-06-30,461.0,-3.9583333333333304,13.472272727272726,-62.7227272727275
1981-07-31,409.0,-11.279826464208242,14.280909090909091,80.86363636363654
1981-08-31,410.0,0.24449877750611915,14.937142857142858,65.62337662337666
1981-09-30,444.0,8.292682926829276,15.323809523809524,38.66666666666667
1981-10-31,438.0,-1.3513513513513487,15.14809523809524,-17.571428571428527
1981-11-30,413.0,-5.707762557077622,13.392777777777777,-175.53174603174622
1981-12-31,410.0,-0.7263922518159771,13.724545454545455,33.17676767676776
1982-01-31,384.0,-6.341463414634141,14.594,86.94545454545448
1982-02-28,374.0,-2.604166666666663,14.425555555555556,-16.844444444444306
1982-03-31,330.0,-11.764705882352944,13.861304347826087,-56.42512077294697
1982-04-30,350.0,6.060606060606055,13.871904761904762,1.0600414078675513
1982-05-31,334.0,-4.571428571428571,13.622499999999999,-24.940476190476346
1982-06-30,315.0,-5.688622754491012,14.299545454545454,67.70454545454552
1982-07-31,339.0,7.619047619047614,13.946190476190477,-35.3354978354977
1982-08-31,364.0,7.374631268436582,13.055,-89.11904761904772
1982-09-30,437.0,20.05494505494505,12.33904761904762,-71.59523809523805
1982-10-31,422.0,-3.4324942791762014,10.9065,-143.25476190476198
1982-11-30,415.0,-1.6587677725118488,10.550526315789474,-35.59736842105252
1982-12-31,445.0,7.2289156626506035,10.54,-1.052631578947505
1983-01-31,481.0,8.089887640449444,10.457142857142857,-8.285714285714185
1983-02-28,491.0,2.079002079002068,10.724736842105264,26.75939849624065
1983-03-31,420.0,-14.46028513238289,10.506521739130434,-21.821510297482938
1983-04-30,433.0,3.0952380952380842,10.4,-10.652173913043406
1983-05-31,438.0,1.1547344110854452,10.379999999999999,-2.000000000000135
1983-06-30,413.0,-5.707762557077622,10.848636363636363,46.863636363636374
1983-07-31,403.0,-2.421307506053272,11.376999999999999,52.836363636363615
1983-08-31,416.0,3.2258064516129004,11.846086956521738,46.908695652173904
1983-09-30,412.0,-0.9615384615384581,11.653809523809523,-19.22774327122152
1983-10-31,394.0,-4.3689320388349495,11.541,-11.280952380952236
1983-11-30,382.0,-3.0456852791878153,11.690000000000001,14.900000000000091
1983-12-31,388.0,1.5706806282722585,11.82952380952381,13.95238095238085
1984-01-31,371.0,-4.381443298969067,11.674285714285714,-15.52380952380954
1984-02-29,386.0,4.043126684636111,11.842105263157896,16.78195488721812
1984-03-31,394.0,2.0725388601036343,12.319090909090908,47.698564593301285
1984-04-30,381.0,-3.2994923857868064,12.6335,31.44090909090913
1984-05-31,377.0,-1.049868766404205,13.408636363636363,77.51363636363635
1984-06-30,378.0,0.2652519893899141,13.562857142857142,15.422077922077904
1984-07-31,348.0,-7.936507936507942,13.362380952380953,-20.04761904761896
1984-08-31,348.0,0.0,12.716086956521737,-64.62939958592156
1984-09-30,340.0,-2.298850574712641,12.522631578947369,-19.345537757436837
1984-10-31,341.0,0.2941176470588225,12.160454545454543,-36.21770334928254
1984-11-30,342.0,0.2932551319648091,11.572631578947368,-58.78229665071757
1984-12-31,320.0,-6.432748538011701,11.499500000000001,-7.313157894736655
1985-01-31,303.0,-5.312499999999998,11.384285714285713,-11.521428571428771
1985-02-28,299.0,-1.320132013201325,11.508888888888889,12.460317460317505
1985-03-31,314.0,5.0167224080267525,11.855238095238096,34.634920634920796
1985-04-30,327.0,4.140127388535042,11.434761904761904,-42.0476190476192
1985-05-31,316.0,-3.3639143730886834,10.84681818181818,-58.794372294372366
1985-06-30,317.0,0.31645569620253333,10.156,-69.08181818181802
1985-07-31,317.0,0.0,10.306818181818182,15.081818181818107
1985-08-31,330.0,4.100946372239744,10.331818181818182,2.5000000000000355
1985-09-30,323.0,-2.1212121212121238,10.373157894736842,4.13397129186599
1985-10-31,326.0,0.9287925696594534,10.236818181818181,-13.633971291866054
1985-11-30,322.0,-1.2269938650306789,9.781578947368422,-45.52392344497598
1985-12-31,322.0,0.0,9.25904761904762,-52.25313283208024
1986-01-31,347.0,7.763975155279512,9.193809523809524,-6.523809523809554
1986-02-28,339.0,-2.3054755043227626,8.704210526315789,-48.95989974937347
1986-03-31,346.0,2.0648967551622377,7.778499999999999,-92.57105263157897
1986-04-30,340.0,-1.7341040462427793,7.29909090909091,-47.94090909090896
1986-05-31,342.0,0.588235294117645,7.70952380952381,41.04329004328999
1986-06-30,343.0,0.29239766081872176,7.7995238095238095,8.999999999999986
1986-07-31,348.0,1.4577259475218707,7.303181818181818,-49.63419913419918
1986-08-31,377.0,8.333333333333325,7.1657142857142855,-13.74675324675323
1986-09-30,418.0,10.875331564986745,7.447619047619048,28.190476190476232
1986-10-31,424.0,1.4354066985645897,7.426363636363636,-2.125541125541197
1986-11-30,398.0,-6.132075471698117,7.250555555555555,-17.580808080808108
1986-12-31,391.0,-1.7587939698492483,7.112727272727272,-13.782828282828241
1987-01-31,408.0,4.347826086956519,7.0845,-2.82272727272721
1987-02-28,401.0,-1.715686274509809,7.2505263157894735,16.602631578947324
1987-03-31,409.0,1.9950124688279391,7.248636363636364,-0.18899521531094976
1987-04-30,438.0,7.090464547677255,8.022857142857143,77.42207792207792
1987-05-31,460.0,5.022831050228316,8.613,59.01428571428564
1987-06-30,450.0,-2.1739130434782594,8.402272727272727,-21.07272727272722
1987-07-31,451.0,0.22222222222221255,8.44681818181818,4.454545454545311
1987-08-31,461.0,2.2172949002217335,8.76047619047619,31.365800865800963
1987-09-30,460.0,-0.2169197396963085,9.421904761904763,66.14285714285728
1987-10-31,465.0,1.0869565217391353,9.520000000000001,9.809523809523846
1987-11-30,468.0,0.6451612903225712,8.860526315789473,-65.94736842105284
1987-12-31,486.0,3.8461538461538547,8.987727272727271,12.720095693779854
1988-01-31,477.0,-1.851851851851849,8.66578947368421,-32.19377990430612
1988-02-29,442.0,-7.337526205450729,8.212,-45.37894736842105
1988-03-31,444.0,0.4524886877828038,8.373478260869565,16.147826086956485
1988-04-30,452.0,1.8018018018018056,8.7185,34.5021739130436
1988-05-31,451.0,-0.22123893805309214,9.08904761904762,37.05476190476187
1988-06-30,451.0,0.0,8.921363636363637,-16.768398268398244
1988-07-31,438.0,-2.882483370288247,9.056000000000001,13.463636363636411
1988-08-31,431.0,-1.5981735159817378,9.260434782608696,20.44347826086952
1988-09-30,413.0,-4.176334106728541,8.977142857142857,-28.329192546583926
1988-10-31,407.0,-1.4527845036319653,8.7955,-18.164285714285633
1988-11-30,420.0,3.194103194103204,8.9625,16.69999999999998
1988-12-31,419.0,-0.23809523809523725,9.105714285714285,14.321428571428463
1989-01-31,404.0,-3.5799522673030992,9.0915,-1.4214285714285069
1989-02-28,388.0,-3.960396039603964,9.168947368421053,7.744736842105304
1989-03-31,390.0,0.5154639175257714,9.357727272727272,18.87799043062195
1989-04-30,384.0,-1.538461538461533,9.1755,-18.22272727272729
1989-05-31,371.0,-3.385416666666663,8.85909090909091,-31.64090909090902
1989-06-30,368.0,-0.8086253369272267,8.277272727272727,-58.1818181818182
1989-07-31,375.0,1.9021739130434812,8.0185,-25.877272727272782
1989-08-31,365.0,-2.6666666666666616,8.112608695652174,9.410869565217439
1989-09-30,362.0,-0.8219178082191747,8.1905,7.789130434782621
1989-10-31,367.0,1.3812154696132506,8.007619047619048,-18.28809523809518
1989-11-30,394.0,7.3569482288828425,7.8742857142857146,-13.333333333333375
1989-12-31,409.39,3.9060913705583733,7.836,-3.8285714285714256
1990-01-31,410.0,0.14900217396613957,8.206666666666667,37.06666666666667
1990-02-28,417.0,1.7073170731707332,8.473157894736843,26.649122807017633
1990-03-31,393.0,-5.755395683453235,8.588636363636363,11.547846889951963
